   0.00000,   0.12733,   0.93352,   0.53524,   0.35944,   0.37745,   0.04364,   0.05937,   0.61390
   0.00000,   0.41214,   0.59956,   0.56429,   0.80828,   0.18551,   0.18514,   0.38586,   0.21104
   0.00000,   0.36692,   0.86362,   0.42792,   0.67708,   0.12762,   0.07356,   0.17095,   0.25558
   0.00000,   0.23052,   0.68133,   0.54303,   0.71746,   0.66152,   0.46047,   0.59724,   0.75577
   0.00000,   0.33844,   0.79198,   0.40947,   0.67868,   0.29075,   0.32242,   0.29865,   0.38930
   0.00000,   0.29000,   0.65550,   0.72234,   0.69807,   0.30830,   0.25909,   0.48606,   0.66356
   0.00000,   0.22565,   0.71580,   0.41095,   0.71811,   0.33513,   0.10988,   0.30581,   0.32573
   0.00000,   0.29662,   0.75646,   0.31925,   0.74870,   0.12860,   0.19921,   0.49181,   0.10619
   0.00000,   0.22467,   0.63528,   0.57521,   0.73445,   0.32040,   0.21380,   0.59713,   0.38141
   0.00000,   0.24567,   0.83296,   0.46246,   0.62651,   0.29883,   0.16703,   0.25672,   0.48598
   0.00000,   0.24295,   0.94220,   0.37055,   0.74391,   0.26311,   0.13723,   0.18157,   0.33671
   0.00000,   0.24559,   0.68052,   0.44316,   0.46847,   0.33566,   0.09776,   0.28350,   0.39767
   0.00000,   0.11813,   0.74119,   0.56213,   0.55419,   0.56002,   0.08893,   0.19429,   0.53045
   0.00000,   0.22361,   0.71391,   0.45496,   0.67296,   0.26992,   0.34744,   0.52886,   0.58842
   0.00000,   0.38438,   0.49377,   0.31279,   0.65191,   0.25253,   0.26545,   0.43962,   0.20980
   0.00000,   0.35113,   0.60479,   0.76821,   0.79948,   0.31051,   0.24597,   0.44405,   0.27399
   0.00000,   0.47003,   0.82116,   0.59265,   0.85256,   0.15211,   0.28163,   0.49123,   0.50570
   0.00000,   0.34386,   0.76692,   0.49856,   0.45408,   0.29297,   0.16070,   0.19728,   0.45518
   0.00000,   0.36054,   0.69099,   0.49338,   0.81041,   0.12589,   0.32861,   0.51340,   0.41346
   0.00000,   0.13506,   0.80156,   0.63449,   0.92598,   0.34665,   0.21235,   0.37173,   0.58775
   0.00000,   0.39361,   0.89942,   0.66006,   0.91925,   0.17191,   0.48162,   0.47419,   0.69655
   0.00000,   0.20959,   0.91458,   0.45734,   0.81586,   0.32772,   0.23922,   0.39000,   0.59443
   0.00000,   0.28880,   0.76887,   0.53636,   0.58001,   0.23628,   0.16374,   0.17995,   0.25972
   0.00000,   0.42792,   0.74164,   0.40440,   0.85139,   0.24870,   0.18847,   0.34133,   0.39552
   0.00000,   0.24086,   0.60326,   0.33899,   0.29525,   0.11915,   0.06536,   0.09837,   0.18840
   0.00000,   0.41100,   0.83104,   0.60685,   0.82143,   0.22973,   0.23827,   0.32488,   0.55228
   0.00000,   0.27397,   0.77357,   0.30349,   0.79659,   0.18922,   0.21721,   0.47958,   0.25015
   0.00000,   0.28017,   0.87516,   0.50150,   0.73931,   0.21132,   0.41376,   0.42540,   0.71577
   0.00000,   0.47879,   0.55460,   0.34175,   0.79318,   0.08038,   0.12201,   0.42412,   0.12880
   0.00000,   0.24256,   0.61401,   0.49918,   0.60659,   0.46432,   0.28572,   0.35709,   0.51758
   0.00000,   0.30325,   0.81191,   0.28996,   0.94633,   0.16600,   0.18332,   0.33662,   0.17608
   0.00000,   0.34183,   0.49597,   0.35047,   0.72593,   0.28161,   0.29869,   0.44602,   0.26227
   0.00000,   0.32557,   0.77269,   0.72793,   0.73728,   0.30740,   0.13577,   0.32652,   0.61626
   0.00000,   0.10294,   0.73742,   0.59675,   0.63998,   0.45861,   0.42921,   0.65441,   0.77490
   0.00000,   0.13714,   0.68637,   0.40044,   0.74026,   0.36556,   0.12213,   0.34411,   0.21087
   0.00000,   0.15898,   0.67656,   0.15783,   0.32834,   0.25403,   0.31967,   0.64845,   0.30549
   0.00000,   0.25486,   0.77358,   0.49667,   0.59034,   0.35435,   0.15038,   0.24417,   0.49678
   0.00000,   0.17504,   0.77792,   0.33716,   0.61680,   0.19778,   0.20999,   0.40085,   0.35364
   0.00000,   0.39714,   0.88913,   0.50175,   0.88770,   0.21843,   0.38383,   0.45945,   0.58559
   0.00000,   0.19966,   0.68320,   0.42074,   0.72689,   0.31844,   0.26727,   0.53992,   0.42980
   0.00000,   0.30685,   0.85740,   0.57523,   0.87973,   0.64952,   0.68310,   0.52325,   0.75962
   0.00000,   0.31127,   0.88990,   0.48101,   0.70425,   0.17273,   0.07884,   0.18802,   0.25244
   0.00000,   0.20660,   0.81379,   0.42237,   0.67391,   0.45871,   0.13096,   0.25787,   0.38418
   0.00000,   0.17513,   0.86733,   0.53646,   0.49054,   0.25968,   0.09681,   0.29338,   0.67192
   0.00000,   0.43023,   0.76763,   0.64773,   0.61355,   0.17748,   0.19149,   0.41828,   0.49161
   0.00000,   0.13703,   0.81147,   0.54291,   0.69084,   0.24381,   0.32473,   0.46266,   0.59984
   0.00000,   0.21024,   0.87473,   0.41454,   0.83110,   0.44834,   0.17180,   0.28338,   0.48173
   0.00000,   0.30760,   0.66203,   0.42031,   0.65400,   0.18671,   0.19723,   0.35925,   0.28532
   0.00000,   0.31969,   0.83866,   0.61696,   0.49213,   0.22025,   0.03347,   0.05010,   0.25227
   0.00000,   0.38743,   0.78489,   0.37343,   0.90589,   0.20998,   0.17495,   0.37495,   0.26041
   0.00000,   0.32648,   0.87812,   0.30953,   0.85643,   0.08899,   0.17408,   0.37352,   0.09952
   0.00000,   0.25245,   0.66335,   0.30780,   0.45291,   0.41846,   0.08929,   0.02306,   0.21936
   0.00000,   0.17286,   0.58862,   0.58515,   0.74252,   0.41589,   0.20256,   0.38032,   0.50853
   0.00000,   0.33237,   0.79661,   0.40418,   0.69821,   0.25299,   0.08407,   0.02008,   0.17849
   0.00000,   0.21289,   0.85045,   0.32931,   0.74583,   0.30904,   0.16071,   0.35276,   0.34017
   0.00000,   0.19200,   0.68595,   0.34816,   0.68482,   0.46638,   0.27358,   0.55122,   0.41244
   0.00000,   0.13183,   0.76450,   0.60237,   0.70816,   0.36850,   0.34377,   0.60258,   0.70493
   0.00000,   0.38969,   0.50427,   0.48427,   0.81992,   0.26530,   0.47067,   0.64564,   0.36337
   0.00000,   0.32248,   0.84450,   0.45110,   0.80181,   0.18760,   0.09732,   0.30491,   0.24255
   0.00000,   0.27866,   0.90555,   0.42516,   0.73889,   0.35249,   0.14724,   0.28754,   0.49025
   0.00000,   0.33026,   0.58441,   0.48617,   0.56576,   0.40059,   0.35732,   0.45936,   0.51599
   0.00000,   0.18452,   0.81350,   0.44044,   0.57643,   0.37246,   0.15127,   0.30195,   0.51517
   0.00000,   0.26920,   0.80532,   0.38283,   0.80576,   0.14460,   0.27232,   0.54150,   0.30029
   0.00000,   0.32080,   0.67758,   0.34406,   0.73598,   0.17519,   0.21729,   0.47694,   0.18213
   0.00000,   0.32381,   0.62780,   0.24860,   0.63261,   0.47749,   0.41260,   0.59017,   0.47841
   0.00000,   0.22533,   0.66381,   0.51284,   0.45808,   0.30863,   0.11030,   0.20166,   0.40390
   0.00000,   0.42903,   0.69014,   0.68939,   0.80290,   0.22594,   0.44520,   0.51350,   0.57807
   0.00000,   0.39370,   0.71881,   0.42271,   0.63610,   0.17050,   0.19944,   0.40428,   0.19989
   0.00000,   0.40368,   0.68052,   0.38561,   0.69712,   0.20394,   0.24053,   0.33556,   0.34128
   0.00000,   0.18524,   0.78287,   0.55738,   0.66563,   0.41919,   0.11207,   0.31154,   0.57577
   0.00000,   0.34344,   0.55390,   0.41284,   0.70929,   0.26928,   0.25076,   0.35167,   0.29912
   0.00000,   0.47749,   0.72044,   0.58493,   0.80626,   0.20724,   0.20368,   0.42992,   0.39028
   0.00000,   0.29873,   0.68540,   0.35197,   0.77293,   0.31716,   0.36714,   0.58202,   0.47993
   0.00000,   0.22418,   0.93240,   0.48580,   0.62725,   0.15888,   0.07751,   0.27212,   0.37081
   0.00000,   0.19743,   0.82958,   0.39258,   0.68700,   0.29427,   0.10133,   0.30712,   0.24375
   0.00000,   0.16571,   0.78188,   0.48996,   0.78292,   0.42977,   0.12384,   0.34155,   0.55786
   0.00000,   0.22234,   0.72897,   0.51885,   0.76452,   0.33784,   0.09936,   0.19402,   0.39182
   0.00000,   0.18777,   0.94439,   0.63964,   0.85940,   0.25035,   0.38694,   0.56100,   0.88914
   0.00000,   0.25351,   0.69397,   0.48261,   0.82754,   0.38515,   0.30186,   0.46142,   0.48362
   0.00000,   0.45483,   0.62894,   0.37069,   0.68579,   0.13898,   0.12541,   0.27403,   0.14429
   0.00000,   0.18363,   0.78911,   0.44651,   0.62208,   0.13057,   0.30716,   0.60259,   0.59945
   0.00000,   0.16192,   0.91126,   0.36518,   0.66964,   0.15008,   0.08218,   0.29215,   0.24157
   0.00000,   0.26391,   0.79094,   0.44198,   0.51291,   0.13642,   0.37049,   0.52901,   0.53632
   0.00000,   0.40129,   0.68890,   0.34126,   0.82716,   0.08620,   0.27352,   0.58177,   0.16037
   0.00000,   0.34035,   0.56444,   0.26247,   0.52286,   0.09985,   0.19455,   0.45092,   0.03786
   0.00000,   0.35385,   0.61667,   0.41990,   0.70827,   0.21329,   0.25025,   0.40125,   0.30647
   0.00000,   0.29593,   0.65287,   0.35662,   0.63982,   0.26741,   0.23621,   0.44307,   0.30028
   0.00000,   0.35076,   0.88875,   0.50741,   0.74479,   0.54301,   0.29007,   0.20933,   0.66895
   0.00000,   0.27855,   0.80493,   0.31603,   0.57418,   0.30433,   0.23331,   0.21165,   0.28487
   0.00000,   0.62809,   0.59922,   0.59262,   0.67017,   0.10708,   0.15288,   0.48644,   0.25637
   0.00000,   0.34122,   0.59539,   0.51374,   0.68616,   0.25516,   0.29458,   0.44023,   0.40009
   0.00000,   0.34653,   0.78994,   0.60887,   0.80934,   0.31615,   0.12709,   0.30286,   0.51573
   0.00000,   0.32743,   0.92060,   0.45174,   0.77268,   0.46116,   0.10900,   0.11666,   0.43703
   0.00000,   0.28545,   0.71015,   0.55275,   0.81216,   0.24842,   0.31149,   0.40495,   0.48280
   0.00000,   0.15684,   0.82156,   0.37410,   0.69747,   0.12882,   0.07121,   0.37335,   0.22837
   0.00000,   0.29022,   0.78494,   0.43849,   0.77218,   0.16985,   0.20402,   0.42392,   0.26919
   0.00000,   0.41184,   0.79788,   0.46575,   0.88656,   0.24222,   0.29831,   0.35588,   0.31390
   0.00000,   0.39113,   0.66324,   0.55343,   0.77955,   0.23182,   0.36298,   0.47232,   0.53091
   0.00000,   0.27994,   0.62402,   0.60540,   0.74180,   0.31551,   0.46295,   0.46513,   0.66586
   0.00000,   0.22240,   0.96623,   0.30368,   0.67668,   0.28735,   0.17688,   0.18422,   0.43161
   0.00000,   0.30464,   0.63541,   0.45272,   0.66787,   0.23645,   0.09737,   0.16507,   0.14597
   0.00000,   0.21522,   0.78949,   0.42618,   0.56538,   0.25220,   0.19046,   0.37149,   0.43249
   0.00000,   0.36653,   0.76021,   0.42871,   0.63847,   0.25233,   0.30067,   0.38609,   0.50566
   0.00000,   0.27922,   0.69831,   0.35866,   0.81746,   0.21594,   0.29827,   0.37467,   0.32620
   0.00000,   0.27695,   0.55564,   0.44578,   0.48009,   0.28276,   0.12165,   0.29367,   0.28030
   0.00000,   0.36563,   0.90106,   0.53177,   0.84383,   0.28017,   0.14370,   0.14182,   0.40920
   0.00000,   0.23533,   0.76232,   0.26184,   0.71090,   0.24633,   0.39603,   0.70409,   0.52942
   0.00000,   0.38461,   0.60127,   0.45894,   0.62185,   0.24354,   0.14981,   0.25696,   0.20394
   0.00000,   0.22634,   0.74523,   0.46711,   0.65004,   0.37105,   0.11785,   0.24218,   0.44608
   0.00000,   0.15582,   0.76588,   0.37550,   0.57118,   0.56408,   0.11504,   0.44552,   0.55012
   0.00000,   0.31311,   0.60389,   0.48333,   0.65618,   0.25308,   0.18654,   0.35643,   0.40415
   0.00000,   0.32256,   0.87906,   0.29617,   0.77462,   0.16806,   0.29102,   0.43188,   0.33718
   0.00000,   0.13163,   0.35467,   0.47210,   0.17381,   0.51623,   0.07606,   0.14652,   0.25104
   0.00000,   0.38572,   0.49413,   0.21808,   0.51236,   0.15021,   0.19167,   0.54835,   0.07055
   0.00000,   0.10673,   0.74678,   0.36162,   0.47740,   0.48872,   0.08283,   0.38946,   0.46495
   0.00000,   0.37264,   0.77367,   0.35307,   0.82280,   0.11485,   0.28077,   0.52360,   0.23628
   0.00000,   0.29698,   0.67865,   0.43687,   0.64695,   0.22524,   0.38842,   0.47252,   0.55552
   0.00000,   0.28644,   0.55914,   0.42069,   0.83284,   0.51453,   0.17291,   0.18742,   0.23893
   0.00000,   0.35188,   0.73772,   0.35935,   0.81720,   0.10642,   0.31547,   0.45288,   0.26030
   0.00000,   0.24277,   0.80505,   0.57434,   0.64467,   0.34654,   0.07268,   0.11972,   0.26854
   0.00000,   0.36272,   0.74978,   0.52158,   0.86009,   0.29975,   0.19149,   0.40019,   0.47599
   0.00000,   0.47463,   0.66695,   0.35042,   0.87263,   0.18121,   0.21077,   0.46848,   0.26940
   0.00000,   0.31896,   0.87074,   0.71873,   0.63077,   0.20897,   0.07019,   0.13054,   0.38882
   0.00000,   0.15813,   0.58825,   0.45078,   0.62133,   0.18725,   0.11195,   0.40948,   0.26486
   0.00000,   0.30242,   0.90916,   0.41811,   0.75992,   0.21132,   0.40747,   0.41437,   0.59079
   0.00000,   0.41318,   0.73234,   0.73267,   0.80972,   0.23488,   0.12116,   0.34260,   0.39355
   0.00000,   0.23747,   0.82984,   0.42899,   0.66683,   0.13486,   0.25104,   0.41004,   0.42455
   0.00000,   0.27548,   0.66872,   0.53906,   0.64442,   0.27718,   0.09637,   0.24823,   0.36301
   0.00000,   0.37160,   0.80100,   0.46987,   0.61380,   0.10030,   0.06253,   0.21851,   0.12190
   0.00000,   0.31435,   0.80000,   0.42789,   0.69128,   0.47222,   0.12473,   0.17888,   0.44200
   0.00000,   0.25598,   0.77640,   0.55614,   0.56932,   0.37185,   0.12141,   0.20022,   0.42276
   0.00000,   0.35881,   0.73787,   0.58319,   0.88243,   0.10962,   0.40386,   0.69899,   0.38265
   0.00000,   0.20332,   0.74488,   0.45882,   0.79407,   0.23309,   0.18409,   0.41304,   0.32096
   0.00000,   0.19210,   0.94761,   0.44980,   0.84206,   0.13657,   0.30458,   0.48598,   0.70232
   0.00000,   0.16080,   0.77593,   0.57527,   0.75359,   0.25098,   0.06364,   0.25456,   0.31268
   0.00000,   0.24540,   0.61111,   0.53672,   0.65109,   0.24479,   0.27926,   0.53341,   0.37151
   0.00000,   0.34907,   0.73980,   0.47966,   0.71717,   0.14788,   0.10896,   0.36892,   0.22446
   0.00000,   0.23178,   0.77798,   0.35635,   0.77572,   0.53675,   0.47067,   0.64053,   0.77751
   0.00000,   0.38319,   0.79436,   0.35845,   0.69666,   0.04318,   0.36102,   0.58701,   0.35729
   0.00000,   0.15549,   0.57633,   0.60203,   0.82431,   0.39809,   0.27079,   0.51763,   0.47343
   0.00000,   0.31548,   0.87250,   0.17487,   0.82498,   0.08201,   0.16902,   0.37396,   0.20688
   0.00000,   0.43898,   0.93532,   0.48028,   0.64365,   0.09478,   0.03852,   0.19134,   0.45148
   0.00000,   0.18909,   0.73616,   0.46138,   0.78832,   0.16214,   0.21233,   0.63605,   0.24437
   0.00000,   0.38935,   0.62258,   0.30164,   0.76295,   0.20119,   0.24372,   0.40280,   0.16479
   0.00000,   0.34538,   0.81286,   0.17844,   0.61399,   0.09939,   0.37397,   0.47550,   0.37465
   0.00000,   0.40271,   0.76413,   0.31370,   0.72196,   0.09921,   0.39247,   0.66036,   0.44804
   0.00000,   0.32504,   0.79258,   0.61154,   0.61173,   0.19772,   0.13832,   0.22831,   0.38658
   0.00000,   0.29023,   0.64758,   0.38452,   0.62289,   0.27059,   0.30710,   0.54121,   0.47017
   0.00000,   0.19527,   0.73877,   0.70270,   0.39594,   0.28282,   0.03492,   0.08225,   0.50236
   0.00000,   0.23462,   0.88453,   0.35562,   0.66001,   0.09430,   0.19063,   0.39752,   0.37917
   0.00000,   0.32597,   0.43485,   0.34895,   0.45975,   0.50964,   0.47636,   0.46799,   0.73169
   0.00000,   0.20928,   0.72022,   0.55205,   0.63516,   0.19524,   0.08898,   0.28846,   0.41027
   0.00000,   0.33544,   0.83849,   0.45386,   0.58951,   0.25481,   0.21457,   0.32194,   0.47814
   0.00000,   0.26815,   0.78423,   0.28601,   0.70214,   0.39104,   0.12923,   0.29983,   0.32262
   0.00000,   0.28095,   0.67271,   0.26868,   0.71455,   0.28181,   0.29144,   0.35439,   0.20042
   1.00000,   0.53483,   0.53681,   0.21570,   0.70952,   0.60567,   0.60345,   0.59256,   0.42870
   1.00000,   0.61345,   0.76319,   0.38065,   0.74717,   0.32995,   0.31539,   0.35430,   0.58751
   1.00000,   0.55158,   0.67232,   0.18347,   0.78290,   0.19801,   0.42136,   0.42700,   0.25806
   1.00000,   0.44695,   0.57170,   0.34795,   0.64791,   0.48038,   0.37090,   0.35278,   0.34514
   1.00000,   0.56366,   0.95778,   0.33048,   0.76799,   0.29430,   0.34711,   0.18028,   0.64067
   1.00000,   0.50126,   0.79490,   0.34610,   0.79259,   0.33420,   0.19950,   0.11831,   0.22115
   1.00000,   0.59116,   0.84623,   0.30772,   0.83450,   0.36533,   0.47633,   0.34342,   0.38041
   1.00000,   0.35213,   0.34138,   0.29917,   0.45641,   0.43403,   0.14425,   0.12303,   0.25514
   1.00000,   0.53338,   0.76945,   0.57247,   0.79535,   0.32725,   0.28013,   0.26030,   0.48115
   1.00000,   0.50010,   0.75302,   0.32978,   0.71407,   0.39952,   0.47603,   0.37901,   0.57165
   1.00000,   0.48298,   0.69802,   0.05466,   0.76528,   0.26032,   0.40736,   0.46610,   0.08110
   1.00000,   0.60931,   0.71789,   0.05698,   0.73273,   0.62466,   0.69939,   0.49659,   0.23344
   1.00000,   0.46906,   0.85876,   0.33513,   0.69678,   0.32173,   0.28527,   0.16644,   0.38164
   1.00000,   0.57814,   0.91207,   0.24855,   0.78925,   0.38062,   0.46405,   0.32751,   0.60796
   1.00000,   0.54582,   0.67966,   0.03117,   0.58469,   0.45790,   0.49154,   0.45049,   0.14006
   1.00000,   0.53560,   0.52579,   0.24343,   0.66235,   0.22748,   0.20970,   0.38125,   0.15249
   1.00000,   0.52734,   0.66285,   0.35147,   0.81856,   0.45272,   0.43597,   0.36375,   0.39478
   1.00000,   0.46611,   0.63339,   0.13479,   0.63108,   0.33946,   0.47513,   0.46239,   0.37316
   1.00000,   0.62469,   0.83164,   0.56737,   0.67964,   0.58910,   0.77088,   0.40287,   0.85717
   1.00000,   0.43521,   0.60757,   0.22854,   0.57150,   0.55303,   0.28134,   0.17142,   0.28824
   1.00000,   0.40173,   0.90084,   0.31864,   0.85976,   0.43647,   0.43660,   0.30065,   0.47381
   1.00000,   0.35371,   0.83254,   0.26787,   0.52112,   0.28948,   0.18465,   0.34853,   0.55339
   1.00000,   0.49915,   0.57736,   0.22460,   0.58451,   0.35255,   0.33826,   0.33938,   0.36911
   1.00000,   0.54540,   0.48298,   0.13836,   0.64098,   0.38423,   0.48462,   0.53180,   0.13777
   1.00000,   0.36567,   0.75895,   0.15818,   0.48777,   0.50582,   0.15299,   0.11974,   0.40307
   1.00000,   0.50106,   0.83377,   0.59891,   0.79980,   0.21353,   0.53626,   0.51415,   0.68832
   1.00000,   0.45081,   0.55542,   0.03208,   0.65487,   0.20890,   0.38704,   0.76780,   0.07487
   1.00000,   0.50033,   0.67865,   0.06860,   0.64449,   0.40428,   0.44268,   0.49274,   0.41308
   1.00000,   0.44603,   0.89741,   0.18020,   0.82728,   0.31464,   0.66977,   0.46424,   0.70101
   1.00000,   0.54659,   0.62946,   0.14829,   0.79852,   0.30597,   0.65364,   0.55463,   0.30933
   1.00000,   0.48872,   0.46995,   0.13808,   0.56893,   0.29780,   0.37395,   0.36165,   0.16784
   1.00000,   0.63470,   0.93628,   0.34221,   0.84005,   0.33366,   0.41067,   0.24438,   0.68391
   1.00000,   0.47098,   0.72523,   0.58056,   0.64455,   0.39252,   0.12193,   0.12684,   0.43663
   1.00000,   0.55002,   0.44212,   0.18178,   0.76340,   0.43687,   0.58343,   0.64438,   0.26636
   1.00000,   0.59930,   0.54413,   0.10623,   0.63414,   0.63990,   0.48801,   0.67651,   0.33645
   1.00000,   0.62825,   0.84361,   0.24102,   0.82343,   0.14811,   0.76757,   0.48877,   0.63744
   1.00000,   0.60226,   0.50999,   0.24856,   0.84010,   0.37296,   0.55336,   0.81372,   0.21848
   1.00000,   0.46983,   0.65981,   0.33300,   0.81719,   0.53036,   0.68863,   0.58173,   0.70044
   1.00000,   0.65907,   0.48315,   0.02434,   0.65474,   0.17849,   0.44850,   0.71581,   0.02522
   1.00000,   0.45466,   0.82884,   0.32047,   0.62806,   0.19815,   0.16290,   0.17531,   0.30830
   1.00000,   0.51563,   0.88675,   0.36691,   0.74141,   0.27979,   0.27119,   0.16999,   0.42531
   1.00000,   0.44063,   0.65131,   0.01522,   0.54984,   0.35641,   0.43010,   0.40560,   0.16166
   1.00000,   0.39942,   0.74697,   0.40965,   0.64609,   0.45968,   0.37619,   0.20826,   0.44586
   1.00000,   0.50082,   0.57262,   0.14340,   0.69517,   0.17465,   0.29350,   0.50460,   0.10475
   1.00000,   0.51046,   0.77297,   0.45502,   0.82380,   0.45251,   0.28876,   0.28674,   0.42457
   1.00000,   0.56445,   0.59458,   0.08869,   0.78189,   0.18360,   0.37543,   0.36521,   0.06767
   1.00000,   0.51002,   0.60483,   0.19305,   0.82087,   0.40839,   0.53710,   0.53931,   0.35762
   1.00000,   0.49614,   0.66785,   0.09899,   0.72021,   0.31044,   0.49115,   0.48569,   0.23296
   1.00000,   0.48448,   0.77261,   0.42554,   0.54399,   0.33574,   0.15097,   0.14865,   0.46401
   1.00000,   0.38945,   0.82308,   0.34877,   0.85232,   0.31663,   0.44877,   0.47278,   0.56623
   1.00000,   0.40279,   0.81024,   0.26183,   0.69959,   0.57786,   0.33781,   0.28189,   0.35121
   1.00000,   0.42411,   0.82484,   0.42440,   0.57355,   0.47463,   0.09396,   0.06344,   0.44084
   1.00000,   0.50529,   0.86140,   0.51015,   0.57801,   0.47151,   0.04880,   0.00775,   0.49499
   1.00000,   0.50541,   0.59323,   0.17382,   0.75360,   0.47930,   0.53657,   0.68840,   0.22027
   1.00000,   0.45329,   0.66394,   0.59578,   0.65778,   0.50339,   0.17744,   0.15737,   0.46457
   1.00000,   0.58406,   0.83212,   0.29568,   0.81744,   0.19408,   0.51666,   0.39481,   0.32736
   1.00000,   0.53602,   0.80448,   0.54524,   0.85009,   0.28358,   0.50782,   0.40375,   0.63141
   1.00000,   0.46155,   0.49394,   0.02619,   0.54267,   0.50342,   0.47715,   0.81986,   0.36795
   1.00000,   0.41528,   0.79442,   0.15923,   0.78098,   0.40607,   0.32607,   0.34406,   0.34912
